2.553847,-9.472973,-0.283865 2.357483,-9.472973,-0.111914 2.139439,-9.472973,-0.058419 1.734469,-9.472973,-0.041866 1.332311,-9.472973,-0.064662 1.008998,-9.472973,-0.108485 0.958387,-9.472973,-0.122963 0.503990,-9.472973,-0.302117 0.578147,-9.472973,-0.573398 1.100010,-9.472973,-0.714293 1.189664,-9.472973,-0.718849 1.696419,-9.472973,-0.694563 1.993431,-9.472973,-0.623605 2.322441,-9.472973,-0.490285 ;
4.370628,-8.805758,-0.244984 4.370353,-8.805758,-0.019788 4.286358,-8.805758,0.086743 4.063184,-8.805758,0.226955 3.724151,-8.805758,0.335335 3.586090,-8.805758,0.368346 2.955732,-8.805758,0.453306 2.863433,-8.805758,0.457747 2.259461,-8.805758,0.468979 1.683863,-8.805758,0.448385 1.596232,-8.805758,0.444220 1.449292,-8.805758,0.433881 1.318420,-8.805758,0.423126 0.934190,-8.805758,0.387388 0.440720,-8.805758,0.318459 0.118948,-8.805758,0.261538 0.052992,-8.805758,0.246135 -0.163828,-8.805758,0.196844 -0.758814,-8.805758,0.023422 -1.022254,-8.805758,-0.082759 -1.280757,-8.805758,-0.215136 -1.437281,-8.805758,-0.334083 -1.510569,-8.805758,-0.652731 -1.145201,-8.805758,-1.013636 -0.858326,-8.805758,-1.176839 -0.540880,-8.805758,-1.312026 -0.369270,-8.805758,-1.374088 0.233220,-8.805758,-1.530411 0.405389,-8.805758,-1.557583 0.564650,-8.805758,-1.579406 0.809658,-8.805758,-1.605937 1.173876,-8.805758,-1.619077 1.751341,-8.805758,-1.588591 2.092152,-8.805758,-1.541211 2.424311,-8.805758,-1.472796 2.746855,-8.805758,-1.385974 3.061090,-8.805758,-1.282535 3.341825,-8.805758,-1.153878 3.628511,-8.805758,-1.001902 3.902042,-8.805758,-0.810794 4.174313,-8.805758,-0.558261 ;
5.095536,-8.138543,-0.578182 5.254754,-8.138543,-0.304351 5.294756,-8.138543,0.079532 5.067365,-8.138543,0.316639 4.911894,-8.138543,0.402242 4.625882,-8.138543,0.508180 4.323325,-8.138543,0.582239 4.019927,-8.138543,0.633895 3.684110,-8.138543,0.671949 3.588938,-8.138543,0.678011 2.987792,-8.138543,0.695492 2.799218,-8.138543,0.695238 2.733494,-8.138543,0.694910 2.095357,-8.138543,0.664607 1.738721,-8.138543,0.640657 1.481070,-8.138543,0.621861 1.372333,-8.138543,0.613752 0.966857,-8.138543,0.581914 0.625569,-8.138543,0.552461 0.288951,-8.138543,0.515181 -0.021576,-8.138543,0.475347 -0.372212,-8.138543,0.421425 -0.680268,-8.138543,0.367044 -0.980755,-8.138543,0.303935 -1.366903,-8.138543,0.208865 -1.717382,-8.138543,0.102939 -2.040380,-8.138543,-0.025636 -2.319729,-8.138543,-0.167376 -2.554587,-8.138543,-0.348584 -2.682304,-8.138543,-0.605483 -2.568507,-8.138543,-0.887111 -2.357515,-8.138543,-1.120085 -2.245716,-8.138543,-1.216733 -1.817041,-8.138543,-1.489570 -1.615005,-8.138543,-1.594075 -1.241560,-8.138543,-1.741904 -0.916551,-8.138543,-1.847190 -0.476136,-8.138543,-1.953478 -0.107707,-8.138543,-2.015111 0.434921,-8.138543,-2.073370 0.765730,-8.138543,-2.084606 0.914450,-8.138543,-2.088184 1.263989,-8.138543,-2.081616 1.506587,-8.138543,-2.065348 1.780356,-8.138543,-2.045022 2.072620,-8.138543,-2.016064 2.382853,-8.138543,-1.972655 2.753849,-8.138543,-1.905402 3.143267,-8.138543,-1.810391 3.460786,-8.138543,-1.710829 3.833557,-8.138543,-1.561477 4.099711,-8.138543,-1.422832 4.401464,-8.138543,-1.239749 4.663733,-8.138543,-1.036935 4.891662,-8.138543,-0.830022 ;
5.725664,-7.471328,-0.615846 5.810585,-7.471328,-0.474301 5.936479,-7.471328,-0.184883 5.954370,-7.471328,0.114055 5.786669,-7.471328,0.357756 5.543330,-7.471328,0.515083 5.264367,-7.471328,0.626386 4.967005,-7.471328,0.707487 4.648137,-7.471328,0.765438 4.336716,-7.471328,0.797392 4.010397,-7.471328,0.810685 3.701021,-7.471328,0.808377 3.294426,-7.471328,0.785845 3.093720,-7.471328,0.769486 2.767015,-7.471328,0.739702 2.247752,-7.471328,0.685021 2.113146,-7.471328,0.672379 1.613859,-7.471328,0.625898 1.459469,-7.471328,0.613303 1.055736,-7.471328,0.587147 0.723152,-7.471328,0.567934 0.394196,-7.471328,0.549765 0.342368,-7.471328,0.546895 -0.259803,-7.471328,0.515386 -0.539308,-7.471328,0.494019 -0.582950,-7.471328,0.490560 -1.248627,-7.471328,0.420259 -1.282392,-7.471328,0.415576 -1.631707,-7.471328,0.358106 -1.693185,-7.471328,0.345485 -2.311367,-7.471328,0.192709 -2.622421,-7.471328,0.087670 -2.912778,-7.471328,-0.038565 -3.179901,-7.471328,-0.187036 -3.404411,-7.471328,-0.367638 -3.547335,-7.471328,-0.621663 -3.469205,-7.471328,-0.910137 -3.363217,-7.471328,-1.063504 -3.181321,-7.471328,-1.260638 -2.798659,-7.471328,-1.560768 -2.528888,-7.471328,-1.724963 -2.430970,-7.471328,-1.779756 -1.971584,-7.471328,-1.981337 -1.612178,-7.471328,-2.100136 -1.435865,-7.471328,-2.147068 -1.056464,-7.471328,-2.221465 -0.691748,-7.471328,-2.265239 -0.414928,-7.471328,-2.282573 -0.176945,-7.471328,-2.291196 0.093068,-7.471328,-2.293940 0.315057,-7.471328,-2.287509 0.931227,-7.471328,-2.253415 1.112321,-7.471328,-2.236678 1.525479,-7.471328,-2.201199 1.961465,-7.471328,-2.170315 2.029882,-7.471328,-2.166295 2.279683,-7.471328,-2.149234 2.897824,-7.471328,-2.097034 3.220089,-7.471328,-2.055554 3.312779,-7.471328,-2.038138 3.652369,-7.471328,-1.970157 4.062094,-7.471328,-1.852590 4.364889,-7.471328,-1.732328 4.657317,-7.471328,-1.583109 4.929603,-7.471328,-1.410575 5.373312,-7.471328,-1.035312 5.426545,-7.471328,-0.980754 ;
6.323064,-6.804112,-0.448828 6.457054,-6.804112,-0.113015 6.439085,-6.804112,0.237574 6.235864,-6.804112,0.466672 5.980763,-6.804112,0.616587 5.712786,-6.804112,0.725298 5.420602,-6.804112,0.804946 5.178071,-6.804112,0.848325 4.838551,-6.804112,0.885742 4.559459,-6.804112,0.891589 4.250607,-6.804112,0.874441 3.936635,-6.804112,0.834721 3.632593,-6.804112,0.790808 3.235621,-6.804112,0.705905 3.222162,-6.804112,0.702596 2.880543,-6.804112,0.607947 2.569353,-6.804112,0.506034 2.082822,-6.804112,0.337303 2.037374,-6.804112,0.325839 1.671957,-6.804112,0.230090 1.348814,-6.804112,0.200239 0.960997,-6.804112,0.231483 0.643963,-6.804112,0.281840 0.340099,-6.804112,0.330675 0.316981,-6.804112,0.333617 0.005030,-6.804112,0.376765 -0.593092,-6.804112,0.430352 -0.754128,-6.804112,0.438280 -1.109737,-6.804112,0.440080 -1.434072,-6.804112,0.431794 -1.755628,-6.804112,0.415378 -2.075731,-6.804112,0.386757 -2.375162,-6.804112,0.341892 -2.678129,-6.804112,0.279243 -2.979291,-6.804112,0.198763 -3.169907,-6.804112,0.138435 -3.704602,-6.804112,-0.089125 -3.840562,-6.804112,-0.165421 -4.125126,-6.804112,-0.382299 -4.287470,-6.804112,-0.687557 -4.165553,-6.804112,-1.035951 -3.929257,-6.804112,-1.327674 -3.875596,-6.804112,-1.381261 -3.588780,-6.804112,-1.616792 -3.541366,-6.804112,-1.651200 -3.060097,-6.804112,-1.945050 -3.030669,-6.804112,-1.959792 -2.795819,-6.804112,-2.069124 -2.161221,-6.804112,-2.281854 -2.026491,-6.804112,-2.313868 -1.552085,-6.804112,-2.377080 -1.245754,-6.804112,-2.388621 -0.968158,-6.804112,-2.379616 -0.653173,-6.804112,-2.348960 -0.319921,-6.804112,-2.294945 0.091409,-6.804112,-2.205924 0.268201,-6.804112,-2.161983 0.385343,-6.804112,-2.133039 0.906467,-6.804112,-2.025886 1.216357,-6.804112,-1.990686 1.294405,-6.804112,-1.982282 1.809061,-6.804112,-1.943432 2.114729,-6.804112,-1.924830 2.621703,-6.804112,-1.923489 2.744282,-6.804112,-1.935988 3.285077,-6.804112,-1.993652 3.362513,-6.804112,-1.999484 3.746167,-6.804112,-2.014273 4.046405,-6.804112,-1.999686 4.600937,-6.804112,-1.889655 4.641856,-6.804112,-1.874645 4.943188,-6.804112,-1.751791 5.225148,-6.804112,-1.597906 5.491553,-6.804112,-1.409793 5.759450,-6.804112,-1.182006 6.096698,-6.804112,-0.798045 6.159289,-6.804112,-0.712364 ;
-0.328324,-6.136897,-1.012468 -0.500140,-6.136897,-0.878575 -0.643126,-6.136897,-0.573769 -0.618296,-6.136897,-0.217360 -0.838576,-6.136897,0.070590 -1.117578,-6.136897,0.217647 -1.408342,-6.136897,0.307075 -1.712138,-6.136897,0.357975 -2.008379,-6.136897,0.375876 -2.318364,-6.136897,0.371798 -2.627636,-6.136897,0.357876 -2.943508,-6.136897,0.327610 -3.256020,-6.136897,0.273667 -3.497597,-6.136897,0.217662 -3.855589,-6.136897,0.108788 -4.057391,-6.136897,0.033089 -4.388394,-6.136897,-0.127539 -4.642122,-6.136897,-0.295910 -4.785237,-6.136897,-0.427127 -4.928482,-6.136897,-0.793148 -4.814649,-6.136897,-1.075993 -4.627003,-6.136897,-1.326405 -4.406441,-6.136897,-1.547920 -4.158752,-6.136897,-1.751289 -4.036728,-6.136897,-1.838302 -3.889365,-6.136897,-1.929780 -3.527561,-6.136897,-2.123469 -2.993457,-6.136897,-2.325399 -2.958589,-6.136897,-2.335255 -2.649621,-6.136897,-2.404732 -2.012059,-6.136897,-2.449295 -1.711953,-6.136897,-2.421233 -1.583923,-6.136897,-2.401208 -1.134482,-6.136897,-2.265362 -0.853155,-6.136897,-2.160869 -0.554673,-6.136897,-2.096671 -0.209937,-6.136897,-2.012116 -0.061081,-6.136897,-1.959943 0.146352,-6.136897,-1.844596 0.232917,-6.136897,-1.531604 0.031248,-6.136897,-1.294098 -0.217159,-6.136897,-1.097448 ;6.753827,-6.136897,-0.379519 6.858896,-6.136897,-0.090191 6.871305,-6.136897,0.210121 6.715742,-6.136897,0.456956 6.474843,-6.136897,0.631362 6.006827,-6.136897,0.822863 5.810074,-6.136897,0.872175 5.757804,-6.136897,0.882775 5.407808,-6.136897,0.933685 5.147059,-6.136897,0.946713 4.839086,-6.136897,0.930069 4.523956,-6.136897,0.887682 4.231577,-6.136897,0.833123 3.945940,-6.136897,0.729596 3.689646,-6.136897,0.578914 3.452112,-6.136897,0.321318 3.372063,-6.136897,0.069372 3.430094,-6.136897,-0.230296 3.416872,-6.136897,-0.515616 3.243114,-6.136897,-0.762021 3.043649,-6.136897,-1.020063 3.012102,-6.136897,-1.066795 2.869103,-6.136897,-1.437587 2.986650,-6.136897,-1.623819 3.522369,-6.136897,-1.778848 3.893823,-6.136897,-1.822962 4.111102,-6.136897,-1.889370 4.406023,-6.136897,-1.945613 4.717801,-6.136897,-1.943153 5.010149,-6.136897,-1.888247 5.309052,-6.136897,-1.784547 5.602936,-6.136897,-1.635671 5.905835,-6.136897,-1.424364 6.198111,-6.136897,-1.158351 6.423015,-6.136897,-0.908027 6.601484,-6.136897,-0.656773 ;
-1.648294,-5.469682,-0.786139 -1.633600,-5.469682,-0.484061 -1.676788,-5.469682,-0.179773 -1.875979,-5.469682,0.059936 -2.143744,-5.469682,0.201593 -2.436318,-5.469682,0.284452 -2.614283,-5.469682,0.311100 -2.893509,-5.469682,0.325415 -3.228251,-5.469682,0.320646 -3.259358,-5.469682,0.319293 -3.629153,-5.469682,0.287567 -3.959706,-5.469682,0.227327 -4.269079,-5.469682,0.146478 -4.625235,-5.469682,0.018037 -4.892989,-5.469682,-0.111942 -5.013669,-5.469682,-0.181570 -5.364416,-5.469682,-0.471685 -5.487002,-5.469682,-0.738271 -5.419033,-5.469682,-1.032794 -5.251406,-5.469682,-1.301727 -5.038071,-5.469682,-1.542864 -4.957354,-5.469682,-1.619105 -4.562271,-5.469682,-1.930878 -4.321075,-5.469682,-2.083536 -3.991525,-5.469682,-2.248726 -3.700733,-5.469682,-2.360237 -3.440454,-5.469682,-2.432108 -3.070585,-5.469682,-2.485964 -2.634513,-5.469682,-2.481985 -2.305295,-5.469682,-2.420916 -2.027009,-5.469682,-2.319630 -1.748047,-5.469682,-2.205557 -1.454260,-5.469682,-2.135252 -1.184311,-5.469682,-2.027560 -1.009238,-5.469682,-1.784753 -1.088153,-5.469682,-1.488932 -1.272594,-5.469682,-1.242213 -1.473620,-5.469682,-1.023719 ;7.177596,-5.469682,-0.080393 7.201216,-5.469682,0.222581 7.059517,-5.469682,0.485848 6.819640,-5.469682,0.672364 6.551701,-5.469682,0.804659 6.197668,-5.469682,0.917078 5.935083,-5.469682,0.964164 5.624728,-5.469682,0.989733 5.304389,-5.469682,0.977480 5.240870,-5.469682,0.970094 4.886987,-5.469682,0.914408 4.574986,-5.469682,0.813357 4.322610,-5.469682,0.656289 4.131424,-5.469682,0.418103 4.067769,-5.469682,0.127128 4.121061,-5.469682,-0.176402 4.109488,-5.469682,-0.465909 3.974340,-5.469682,-0.729991 3.853194,-5.469682,-0.999809 3.782559,-5.469682,-1.297393 3.875304,-5.469682,-1.579916 4.145809,-5.469682,-1.701390 4.514852,-5.469682,-1.762677 4.726369,-5.469682,-1.838910 5.067255,-5.469682,-1.888743 5.433427,-5.469682,-1.844044 5.800332,-5.469682,-1.710760 6.063646,-5.469682,-1.558139 6.300999,-5.469682,-1.378022 6.530043,-5.469682,-1.160663 6.737853,-5.469682,-0.915181 6.921273,-5.469682,-0.649535 7.070076,-5.469682,-0.375007 ;
-2.424929,-4.802467,-0.788429 -2.424148,-4.802467,-0.697492 -2.405309,-4.802467,-0.418412 -2.536710,-4.802467,-0.076052 -2.831364,-4.802467,0.140317 -3.164665,-4.802467,0.249056 -3.462914,-4.802467,0.285436 -3.769466,-4.802467,0.288735 -3.967018,-4.802467,0.276266 -4.391228,-4.802467,0.226356 -4.706738,-4.802467,0.150854 -5.008310,-4.802467,0.051301 -5.263934,-4.802467,-0.058566 -5.523604,-4.802467,-0.202003 -5.761384,-4.802467,-0.382690 -5.942843,-4.802467,-0.608284 -5.993297,-4.802467,-0.822724 -5.862280,-4.802467,-1.179359 -5.679492,-4.802467,-1.435210 -5.461395,-4.802467,-1.667696 -5.306630,-4.802467,-1.806889 -5.157043,-4.802467,-1.924216 -4.667383,-4.802467,-2.231105 -4.290176,-4.802467,-2.395479 -4.073731,-4.802467,-2.460765 -3.771675,-4.802467,-2.518120 -3.682954,-4.802467,-2.529976 -3.169374,-4.802467,-2.505883 -2.836622,-4.802467,-2.402916 -2.572535,-4.802467,-2.282775 -2.213943,-4.802467,-2.174394 -1.959871,-4.802467,-2.036017 -1.855168,-4.802467,-1.757329 -1.910153,-4.802467,-1.570320 -2.137049,-4.802467,-1.223384 ;7.426248,-4.802467,-0.075525 7.441538,-4.802467,0.312740 7.333964,-4.802467,0.504706 7.095663,-4.802467,0.700581 6.678729,-4.802467,0.896059 6.541461,-4.802467,0.938431 6.319730,-4.802467,0.990596 6.010054,-4.802467,1.030041 5.691672,-4.802467,1.026494 5.382250,-4.802467,0.981476 5.094129,-4.802467,0.910506 4.831398,-4.802467,0.771344 4.622259,-4.802467,0.554986 4.523889,-4.802467,0.268996 4.547563,-4.802467,-0.031081 4.587283,-4.802467,-0.330871 4.478715,-4.802467,-0.621093 4.351205,-4.802467,-0.934393 4.294439,-4.802467,-1.200783 4.293406,-4.802467,-1.287750 4.476726,-4.802467,-1.593725 4.872194,-4.802467,-1.695771 5.151136,-4.802467,-1.795640 5.443326,-4.802467,-1.847066 5.744730,-4.802467,-1.816119 6.032222,-4.802467,-1.720501 6.305858,-4.802467,-1.570919 6.563028,-4.802467,-1.373532 6.794538,-4.802467,-1.143367 6.993336,-4.802467,-0.904200 7.167772,-4.802467,-0.647930 7.317242,-4.802467,-0.370551 ;
7.590000,-4.135252,-0.164336 7.642575,-4.135252,0.034135 7.606884,-4.135252,0.418294 7.479756,-4.135252,0.589815 7.290338,-4.135252,0.739333 6.963815,-4.135252,0.902574 6.691258,-4.135252,0.989785 6.381779,-4.135252,1.048921 6.077021,-4.135252,1.066987 5.761437,-4.135252,1.041374 5.467986,-4.135252,0.982768 5.191414,-4.135252,0.861858 4.969534,-4.135252,0.659760 4.852665,-4.135252,0.386854 4.853787,-4.135252,0.076636 4.907803,-4.135252,-0.287118 4.833267,-4.135252,-0.513032 4.721742,-4.135252,-0.793679 4.648347,-4.135252,-1.084961 4.670725,-4.135252,-1.391673 4.883330,-4.135252,-1.595591 5.174886,-4.135252,-1.649623 5.449015,-4.135252,-1.766777 5.883299,-4.135252,-1.808796 6.029312,-4.135252,-1.780196 6.309560,-4.135252,-1.673413 6.580275,-4.135252,-1.511129 6.986008,-4.135252,-1.144305 7.036169,-4.135252,-1.086988 7.232512,-4.135252,-0.839847 7.409134,-4.135252,-0.564495 ;-3.017124,-4.135252,-0.973702 -3.063408,-4.135252,-0.680874 -3.062898,-4.135252,-0.369637 -3.138014,-4.135252,-0.167911 -3.336700,-4.135252,0.041813 -3.621417,-4.135252,0.179993 -4.011525,-4.135252,0.251497 -4.311968,-4.135252,0.256749 -4.517091,-4.135252,0.244114 -4.931190,-4.135252,0.191296 -5.241000,-4.135252,0.112521 -5.529020,-4.135252,0.012694 -5.861514,-4.135252,-0.146739 -6.113752,-4.135252,-0.312440 -6.327022,-4.135252,-0.513043 -6.440897,-4.135252,-0.714226 -6.447516,-4.135252,-0.924584 -6.309068,-4.135252,-1.239294 -6.128998,-4.135252,-1.486735 -5.910310,-4.135252,-1.719326 -5.837213,-4.135252,-1.787404 -5.334040,-4.135252,-2.164993 -5.142107,-4.135252,-2.274068 -4.871589,-4.135252,-2.399711 -4.597556,-4.135252,-2.492328 -4.286366,-4.135252,-2.553849 -3.990134,-4.135252,-2.568562 -3.854080,-4.135252,-2.555262 -3.415145,-4.135252,-2.432692 -3.146000,-4.135252,-2.296954 -2.915444,-4.135252,-2.231407 -2.607382,-4.135252,-2.048787 -2.548527,-4.135252,-1.750535 -2.665126,-4.135252,-1.465160 -2.837024,-4.135252,-1.214117 ;
-3.470707,-3.468036,-1.147056 -3.611886,-3.468036,-0.886629 -3.604772,-3.468036,-0.649675 -3.618664,-3.468036,-0.367367 -3.817788,-3.468036,-0.037151 -3.979651,-3.468036,0.075092 -4.357509,-3.468036,0.202414 -4.652070,-3.468036,0.225002 -4.962613,-3.468036,0.220084 -5.275844,-3.468036,0.187128 -5.431892,-3.468036,0.157443 -5.844530,-3.468036,0.038489 -5.896101,-3.468036,0.019108 -6.349158,-3.468036,-0.198915 -6.647437,-3.468036,-0.419169 -6.850237,-3.468036,-0.692719 -6.859517,-3.468036,-0.992184 -6.705261,-3.468036,-1.315720 -6.612718,-3.468036,-1.446964 -6.501926,-3.468036,-1.581735 -6.236045,-3.468036,-1.848454 -5.967358,-3.468036,-2.065859 -5.621480,-3.468036,-2.289051 -5.365032,-3.468036,-2.415408 -5.277518,-3.468036,-2.450842 -4.738440,-3.468036,-2.584534 -4.427584,-3.468036,-2.588699 -4.144486,-3.468036,-2.540837 -3.876183,-3.468036,-2.426702 -3.602103,-3.468036,-2.300830 -3.317348,-3.468036,-2.204115 -3.130023,-3.468036,-1.971223 -3.134378,-3.468036,-1.759959 -3.301291,-3.468036,-1.391050 ;7.700307,-3.468036,-0.267924 7.722739,-3.468036,-0.211107 7.806294,-3.468036,0.091683 7.763510,-3.468036,0.448296 7.531665,-3.468036,0.706187 7.217369,-3.468036,0.891833 6.942924,-3.468036,0.993702 6.390371,-3.468036,1.090611 6.202011,-3.468036,1.092410 5.897158,-3.468036,1.056522 5.604420,-3.468036,0.991036 5.347968,-3.468036,0.852625 5.146277,-3.468036,0.627757 5.061713,-3.468036,0.338162 5.101856,-3.468036,-0.024445 5.126979,-3.468036,-0.263354 5.032460,-3.468036,-0.547721 4.908616,-3.468036,-0.932619 4.881119,-3.468036,-1.127977 4.944088,-3.468036,-1.427393 5.191365,-3.468036,-1.584517 5.480496,-3.468036,-1.653292 5.752594,-3.468036,-1.761047 6.056490,-3.468036,-1.777341 6.338084,-3.468036,-1.708876 6.607731,-3.468036,-1.582114 7.027765,-3.468036,-1.253017 7.079810,-3.468036,-1.200035 7.308295,-3.468036,-0.936884 7.523168,-3.468036,-0.620322 ;
-3.958451,-2.800821,-1.182360 -4.096856,-2.800821,-0.922968 -4.093127,-2.800821,-0.685217 -4.128424,-2.800821,-0.318909 -4.296374,-2.800821,-0.065977 -4.556536,-2.800821,0.096894 -4.954539,-2.800821,0.192830 -5.312412,-2.800821,0.199340 -5.590729,-2.800821,0.180343 -5.679225,-2.800821,0.168669 -6.035751,-2.800821,0.090548 -6.331528,-2.800821,-0.010332 -6.712351,-2.800821,-0.195165 -6.969211,-2.800821,-0.373679 -7.175120,-2.800821,-0.593438 -7.268179,-2.800821,-0.875823 -7.186117,-2.800821,-1.172094 -7.020462,-2.800821,-1.450015 -6.816224,-2.800821,-1.695946 -6.588393,-2.800821,-1.916473 -6.344969,-2.800821,-2.112529 -6.076580,-2.800821,-2.290879 -5.808760,-2.800821,-2.431699 -5.665706,-2.800821,-2.491589 -5.485400,-2.800821,-2.548767 -5.120267,-2.800821,-2.613463 -4.741560,-2.800821,-2.596994 -4.401411,-2.800821,-2.479095 -4.192938,-2.800821,-2.369721 -3.845648,-2.800821,-2.244522 -3.642927,-2.800821,-2.026855 -3.658079,-2.800821,-1.718361 -3.792116,-2.800821,-1.435491 ;7.865291,-2.800821,-0.141330 7.937773,-2.800821,0.159125 7.897281,-2.800821,0.455131 7.714148,-2.800821,0.685827 7.469381,-2.800821,0.854004 7.193247,-2.800821,0.978749 6.986358,-2.800821,1.042790 6.826966,-2.800821,1.078839 6.511763,-2.800821,1.116531 6.018295,-2.800821,1.077996 5.664155,-2.800821,0.977096 5.378268,-2.800821,0.758237 5.232529,-2.800821,0.444814 5.227833,-2.800821,0.187647 5.246938,-2.800821,0.074889 5.278019,-2.800821,-0.286778 5.159335,-2.800821,-0.623136 5.066527,-2.800821,-0.964261 5.085700,-2.800821,-1.334237 5.265204,-2.800821,-1.523662 5.360791,-2.800821,-1.556169 5.711761,-2.800821,-1.657765 6.049450,-2.800821,-1.749862 6.414128,-2.800821,-1.703681 6.761534,-2.800821,-1.548280 6.942605,-2.800821,-1.423899 7.179009,-2.800821,-1.212303 7.390906,-2.800821,-0.973408 7.673521,-2.800821,-0.558075 7.738940,-2.800821,-0.436711 ;
-4.403904,-2.133606,-1.201374 -4.448080,-2.133606,-1.134346 -4.543086,-2.133606,-0.864980 -4.531647,-2.133606,-0.508787 -4.657585,-2.133606,-0.172051 -4.950598,-2.133606,0.059333 -5.248897,-2.133606,0.155832 -5.550189,-2.133606,0.179012 -5.773236,-2.133606,0.176159 -6.057219,-2.133606,0.150995 -6.489363,-2.133606,0.049250 -6.618034,-2.133606,0.005065 -7.013697,-2.133606,-0.174120 -7.270106,-2.133606,-0.341490 -7.488264,-2.133606,-0.548877 -7.617125,-2.133606,-0.807643 -7.580766,-2.133606,-1.102054 -7.439089,-2.133606,-1.381788 -7.245988,-2.133606,-1.643688 -7.155364,-2.133606,-1.744600 -6.780957,-2.133606,-2.085824 -6.525236,-2.133606,-2.268386 -6.475722,-2.133606,-2.300489 -5.876493,-2.133606,-2.572669 -5.665514,-2.133606,-2.619774 -5.372063,-2.133606,-2.643389 -5.075161,-2.133606,-2.603680 -4.801386,-2.133606,-2.488190 -4.769922,-2.133606,-2.470419 -4.487969,-2.133606,-2.344217 -4.169863,-2.133606,-2.178813 -4.085766,-2.133606,-1.839335 -4.219665,-2.133606,-1.493197 ;7.934292,-2.133606,-0.182934 7.990857,-2.133606,-0.008493 8.032326,-2.133606,0.293329 7.873906,-2.133606,0.644261 7.721680,-2.133606,0.776879 7.319988,-2.133606,0.991231 7.118423,-2.133606,1.058478 6.812964,-2.133606,1.122521 6.493317,-2.133606,1.143938 6.177507,-2.133606,1.111838 5.820525,-2.133606,1.023241 5.617784,-2.133606,0.905595 5.419195,-2.133606,0.677494 5.337375,-2.133606,0.384277 5.380105,-2.133606,0.020104 5.402404,-2.133606,-0.220638 5.281229,-2.133606,-0.585689 5.217763,-2.133606,-0.788964 5.174220,-2.133606,-1.184887 5.243672,-2.133606,-1.381608 5.499676,-2.133606,-1.536387 5.787435,-2.133606,-1.614993 6.062353,-2.133606,-1.714192 6.357294,-2.133606,-1.718797 6.644222,-2.133606,-1.638397 7.096198,-2.133606,-1.359465 7.156570,-2.133606,-1.305947 7.372509,-2.133606,-1.088737 7.570872,-2.133606,-0.841466 7.743436,-2.133606,-0.578103 ;
8.071132,-1.466391,0.120464 8.085686,-1.466391,0.334593 7.977012,-1.466391,0.609730 7.758498,-1.466391,0.812076 7.355457,-1.466391,1.021076 7.160898,-1.466391,1.084727 6.862376,-1.466391,1.146108 6.456860,-1.466391,1.160133 6.182413,-1.466391,1.123207 5.946378,-1.466391,1.070832 5.686164,-1.466391,0.930460 5.490882,-1.466391,0.703034 5.410840,-1.466391,0.410276 5.452677,-1.466391,0.047841 5.477592,-1.466391,-0.195578 5.385478,-1.466391,-0.484854 5.293094,-1.466391,-0.772045 5.247826,-1.466391,-1.078122 5.327939,-1.466391,-1.376124 5.588630,-1.466391,-1.516731 5.934501,-1.466391,-1.631025 6.143631,-1.466391,-1.700321 6.595536,-1.466391,-1.661908 6.731345,-1.466391,-1.611427 6.983992,-1.466391,-1.471029 7.228423,-1.466391,-1.276710 7.444079,-1.466391,-1.056128 7.639308,-1.466391,-0.807710 7.884495,-1.466391,-0.403779 7.950356,-1.466391,-0.261928 ;-4.920467,-1.466391,-1.022123 -4.936194,-1.466391,-0.779055 -4.950799,-1.466391,-0.418753 -5.093240,-1.466391,-0.142134 -5.337471,-1.466391,0.041340 -5.621627,-1.466391,0.136723 -5.922892,-1.466391,0.161249 -6.235785,-1.466391,0.151085 -6.550600,-1.466391,0.108383 -6.848186,-1.466391,0.028638 -6.970500,-1.466391,-0.014381 -7.216424,-1.466391,-0.118805 -7.484352,-1.466391,-0.271674 -7.717730,-1.466391,-0.455821 -7.846436,-1.466391,-0.603132 -7.949090,-1.466391,-0.976420 -7.848476,-1.466391,-1.262122 -7.680815,-1.466391,-1.532904 -7.473884,-1.466391,-1.782335 -7.239017,-1.466391,-2.008239 -6.994439,-1.466391,-2.203679 -6.735608,-1.466391,-2.372203 -6.448972,-1.466391,-2.516136 -6.378937,-1.466391,-2.545774 -5.858761,-1.466391,-2.661087 -5.570337,-1.466391,-2.648504 -5.288339,-1.466391,-2.564419 -5.027199,-1.466391,-2.415277 -4.740823,-1.466391,-2.316520 -4.519473,-1.466391,-2.119826 -4.504342,-1.466391,-1.815798 -4.568580,-1.466391,-1.631907 -4.766974,-1.466391,-1.282848 ;
